2025-08-12 10:31:59 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:33:03 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:33:03 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:33:03 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:33:03 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:33:08 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:40:30 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:40:30 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:40:30 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:40:30 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:45:28 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:45:28 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:45:28 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:45:28 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:46:44 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:46:44 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:46:44 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:46:45 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:46:49 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:48:03 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:48:04 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:48:04 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:48:04 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:48:09 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:51:12 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:51:12 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:51:12 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:51:12 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:52:45 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:52:45 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:52:45 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:52:46 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:58:18 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 10:58:18 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 10:58:18 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 10:58:20 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 10:58:25 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 11:01:29 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-12 11:01:29 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-12 11:01:30 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-12 11:01:30 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-12 11:01:35 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:10:00 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:10:00 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:10:00 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:10:00 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:10:05 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:14:06 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:14:07 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:14:07 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:14:08 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:14:13 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:16:50 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:16:50 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:16:50 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:16:51 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:16:56 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:18:30 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:18:32 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:26:54 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:26:54 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:26:54 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:26:55 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:27:00 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:27:03 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:29:23 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:29:23 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:29:23 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:29:23 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:29:28 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:29:30 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:31:25 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:31:25 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:31:25 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:31:25 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:31:30 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:31:38 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:36:44 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:36:44 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:36:44 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:36:45 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:36:50 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:37:03 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:38:00 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:38:00 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:38:00 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:38:01 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:38:03 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:38:13 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:38:57 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:38:57 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:38:57 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:38:57 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:38:59 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:39:10 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:46:35 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:46:35 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:46:35 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:46:36 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:46:38 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:46:48 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:47:56 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:47:57 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:47:57 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:47:58 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:48:00 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:48:10 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:49:31 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:49:31 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:49:31 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:49:31 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:50:48 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:50:48 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:50:49 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:50:49 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:50:54 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:50:56 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:52:06 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:52:06 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:52:07 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:52:07 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:52:12 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:52:14 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:56:17 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:56:17 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the username
2025-08-13 10:56:17 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 10:56:18 [TestNG-test=Test-1] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 10:56:22 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 10:56:25 [TestNG-test=Test-1] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 21:55:49 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 21:55:49 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 21:55:49 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 21:55:50 [main] INFO  Utilities.BaseClass - User clicked On login btn
2025-08-13 21:55:58 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 21:56:02 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:30:02 [main] INFO  Utilities.BaseClass - In enterUserName
2025-08-13 22:30:02 [main] INFO  Utilities.BaseClass - User entered the username
2025-08-13 22:30:02 [main] INFO  Utilities.BaseClass - User entered the pasword
2025-08-13 22:30:03 [main] INFO  Utilities.BaseClass - User clicked On login btn
